name,time,value
Setpoint_LazienkaGorna,1618946100132000000,7
Setpoint_LazienkaGorna,1618947000153000000,7
Setpoint_LazienkaGorna,1618947900325000000,7
Setpoint_LazienkaGorna,1618948800333000000,7
Setpoint_LazienkaGorna,1618949700345000000,7
Setpoint_LazienkaGorna,1618950600368000000,7
Setpoint_LazienkaGorna,1618951500378000000,7
Setpoint_LazienkaGorna,1618952400394000000,7
Setpoint_LazienkaGorna,1618953300407000000,7
Setpoint_LazienkaGorna,1618954200420000000,7
Setpoint_LazienkaGorna,1618955100432000000,7
Setpoint_LazienkaGorna,1618956000450000000,7
Setpoint_LazienkaGorna,1618956900608000000,7
Setpoint_LazienkaGorna,1618957800625000000,7
Setpoint_LazienkaGorna,1618958700641000000,7
Setpoint_LazienkaGorna,1618959600804000000,7
Setpoint_LazienkaGorna,1618960500827000000,7
Setpoint_LazienkaGorna,1618961400842000000,7
Setpoint_LazienkaGorna,1618962300039000000,7
Setpoint_LazienkaGorna,1618963200054000000,7
Setpoint_LazienkaGorna,1618964100233000000,7
Setpoint_LazienkaGorna,1618965000246000000,7
Setpoint_LazienkaGorna,1618965900260000000,7
Setpoint_LazienkaGorna,1618966800277000000,7
Setpoint_LazienkaGorna,1618967700310000000,7
Setpoint_LazienkaGorna,1618968600331000000,7
Setpoint_LazienkaGorna,1618969500347000000,7
Setpoint_LazienkaGorna,1618970400362000000,7
Setpoint_LazienkaGorna,1618971300379000000,7
Setpoint_LazienkaGorna,1618972200568000000,7
Setpoint_LazienkaGorna,1618973100585000000,7
Setpoint_LazienkaGorna,1618974000599000000,7
Setpoint_LazienkaGorna,1618974900711000000,7
Setpoint_LazienkaGorna,1618975800720000000,7
Setpoint_LazienkaGorna,1618976700729000000,7
Setpoint_LazienkaGorna,1618977600846000000,7
Setpoint_LazienkaGorna,1618978500859000000,7
Setpoint_LazienkaGorna,1618979401038000000,7
Setpoint_LazienkaGorna,1618980300049000000,7
Setpoint_LazienkaGorna,1618981200066000000,7
Setpoint_LazienkaGorna,1618982100231000000,7
Setpoint_LazienkaGorna,1618983000246000000,7
Setpoint_LazienkaGorna,1618983900262000000,7
Setpoint_LazienkaGorna,1618984800418000000,7
Setpoint_LazienkaGorna,1618985700428000000,7
Setpoint_LazienkaGorna,1618986600445000000,7
Setpoint_LazienkaGorna,1618987500460000000,7
Setpoint_LazienkaGorna,1618988400476000000,7
Setpoint_LazienkaGorna,1618989300694000000,7
Setpoint_LazienkaGorna,1618990200709000000,7
Setpoint_LazienkaGorna,1618991100726000000,7
Setpoint_LazienkaGorna,1618992000893000000,7
Setpoint_LazienkaGorna,1618992900910000000,7
Setpoint_LazienkaGorna,1618993801075000000,7
Setpoint_LazienkaGorna,1618994700088000000,7
Setpoint_LazienkaGorna,1618995600103000000,7
Setpoint_LazienkaGorna,1618996500283000000,7
Setpoint_LazienkaGorna,1618997400300000000,7
Setpoint_LazienkaGorna,1618998300315000000,7
Setpoint_LazienkaGorna,1618999200482000000,7
Setpoint_LazienkaGorna,1619000100498000000,7
Setpoint_LazienkaGorna,1619001000513000000,7
Setpoint_LazienkaGorna,1619001900529000000,7
Setpoint_LazienkaGorna,1619002800547000000,7
Setpoint_LazienkaGorna,1619003700729000000,7
Setpoint_LazienkaGorna,1619004600747000000,7
Setpoint_LazienkaGorna,1619005500764000000,7
Setpoint_LazienkaGorna,1619006400935000000,7
Setpoint_LazienkaGorna,1619007300951000000,7
Setpoint_LazienkaGorna,1619008200096000000,7
Setpoint_LazienkaGorna,1619009100113000000,7
Setpoint_LazienkaGorna,1619010000130000000,7
Setpoint_LazienkaGorna,1619010900263000000,7
Setpoint_LazienkaGorna,1619011800278000000,7
Setpoint_LazienkaGorna,1619012700455000000,7
Setpoint_LazienkaGorna,1619013600467000000,7
Setpoint_LazienkaGorna,1619014500491000000,7
Setpoint_LazienkaGorna,1619015400667000000,7
Setpoint_LazienkaGorna,1619016300684000000,7
Setpoint_LazienkaGorna,1619017200699000000,7
Setpoint_LazienkaGorna,1619018100849000000,7
Setpoint_LazienkaGorna,1619019000865000000,7
Setpoint_LazienkaGorna,1619019901030000000,7
Setpoint_LazienkaGorna,1619020800043000000,7
Setpoint_LazienkaGorna,1619021700059000000,7
Setpoint_LazienkaGorna,1619022600196000000,7
Setpoint_LazienkaGorna,1619023500214000000,7
Setpoint_LazienkaGorna,1619024400230000000,7
Setpoint_LazienkaGorna,1619025300401000000,7
Setpoint_LazienkaGorna,1619026200418000000,7
Setpoint_LazienkaGorna,1619027100572000000,7
Setpoint_LazienkaGorna,1619028000583000000,7
Setpoint_LazienkaGorna,1619028900598000000,7
Setpoint_LazienkaGorna,1619029800613000000,7
Setpoint_LazienkaGorna,1619030700629000000,7
Setpoint_LazienkaGorna,1619031600642000000,7
Setpoint_LazienkaGorna,1619032500766000000,7
Setpoint_LazienkaGorna,1619033400782000000,7
Setpoint_LazienkaGorna,1619034300800000000,7
Setpoint_LazienkaGorna,1619035200816000000,7
Setpoint_LazienkaGorna,1619036100835000000,7
Setpoint_LazienkaGorna,1619037000851000000,7
Setpoint_LazienkaGorna,1619037900866000000,7
Setpoint_LazienkaGorna,1619038800882000000,7
Setpoint_LazienkaGorna,1619039700068000000,7
Setpoint_LazienkaGorna,1619040600082000000,7
Setpoint_LazienkaGorna,1619040902614000000,21.5
Setpoint_LazienkaGorna,1619041500098000000,21.5
Setpoint_LazienkaGorna,1619042400112000000,21.5
Setpoint_LazienkaGorna,1619043300286000000,21.5
Setpoint_LazienkaGorna,1619044200299000000,21.5
Setpoint_LazienkaGorna,1619045100315000000,21.5
Setpoint_LazienkaGorna,1619046000477000000,21.5
Setpoint_LazienkaGorna,1619046900491000000,21.5
Setpoint_LazienkaGorna,1619047800512000000,21.5
Setpoint_LazienkaGorna,1619048700672000000,21.5
Setpoint_LazienkaGorna,1619049600686000000,21.5
Setpoint_LazienkaGorna,1619050500701000000,21.5
Setpoint_LazienkaGorna,1619051400879000000,21.5
Setpoint_LazienkaGorna,1619052300892000000,21.5
Setpoint_LazienkaGorna,1619053200908000000,21.5
Setpoint_LazienkaGorna,1619054101102000000,21.5
Setpoint_LazienkaGorna,1619055000116000000,21.5
Setpoint_LazienkaGorna,1619055900133000000,21.5
Setpoint_LazienkaGorna,1619056800154000000,21.5
Setpoint_LazienkaGorna,1619057700284000000,21.5
Setpoint_LazienkaGorna,1619058600301000000,21.5
Setpoint_LazienkaGorna,1619059500321000000,21.5
Setpoint_LazienkaGorna,1619060400483000000,21.5
Setpoint_LazienkaGorna,1619060400816000000,22.5
Setpoint_LazienkaGorna,1619061300491000000,22.5
Setpoint_LazienkaGorna,1619062200600000000,22.5
Setpoint_LazienkaGorna,1619063100608000000,22.5
Setpoint_LazienkaGorna,1619064000617000000,22.5
Setpoint_LazienkaGorna,1619064900744000000,22.5
Setpoint_LazienkaGorna,1619065800758000000,22.5
Setpoint_LazienkaGorna,1619066700773000000,22.5
Setpoint_LazienkaGorna,1619067600957000000,22.5
Setpoint_LazienkaGorna,1619068500972000000,22.5
Setpoint_LazienkaGorna,1619069400991000000,22.5
Setpoint_LazienkaGorna,1619070300150000000,22.5
Setpoint_LazienkaGorna,1619071200163000000,22.5
Setpoint_LazienkaGorna,1619072100174000000,22.5
Setpoint_LazienkaGorna,1619073000350000000,22.5
Setpoint_LazienkaGorna,1619073900366000000,22.5
Setpoint_LazienkaGorna,1619074800540000000,22.5
Setpoint_LazienkaGorna,1619075700555000000,22.5
Setpoint_LazienkaGorna,1619076600574000000,22.5
Setpoint_LazienkaGorna,1619077500732000000,22.5
Setpoint_LazienkaGorna,1619078400749000000,22.5
Setpoint_LazienkaGorna,1619079300947000000,22.5
Setpoint_LazienkaGorna,1619080200958000000,22.5
Setpoint_LazienkaGorna,1619081100976000000,22.5
Setpoint_LazienkaGorna,1619082000166000000,22.5
Setpoint_LazienkaGorna,1619082900182000000,22.5
Setpoint_LazienkaGorna,1619083800202000000,22.5
Setpoint_LazienkaGorna,1619084700379000000,22.5
Setpoint_LazienkaGorna,1619085600394000000,22.5
Setpoint_LazienkaGorna,1619086500541000000,22.5
Setpoint_LazienkaGorna,1619087400557000000,22.5
Setpoint_LazienkaGorna,1619088300573000000,22.5
Setpoint_LazienkaGorna,1619089200802000000,22.5
Setpoint_LazienkaGorna,1619090100812000000,22.5
Setpoint_LazienkaGorna,1619091000828000000,22.5
Setpoint_LazienkaGorna,1619091901002000000,22.5
Setpoint_LazienkaGorna,1619092800018000000,22.5
Setpoint_LazienkaGorna,1619093700034000000,22.5
Setpoint_LazienkaGorna,1619094600053000000,22.5
Setpoint_LazienkaGorna,1619095500076000000,22.5
Setpoint_LazienkaGorna,1619096400220000000,22.5
Setpoint_LazienkaGorna,1619097300238000000,22.5
Setpoint_LazienkaGorna,1619098200253000000,22.5
Setpoint_LazienkaGorna,1619099100417000000,22.5
Setpoint_LazienkaGorna,1619100000436000000,22.5
Setpoint_LazienkaGorna,1619100900603000000,22.5
Setpoint_LazienkaGorna,1619101800616000000,22.5
Setpoint_LazienkaGorna,1619102700634000000,22.5
Setpoint_LazienkaGorna,1619103600836000000,22.5
Setpoint_LazienkaGorna,1619104500851000000,22.5
Setpoint_LazienkaGorna,1619105400867000000,22.5
Setpoint_LazienkaGorna,1619106300993000000,22.5
Setpoint_LazienkaGorna,1619107200008000000,22.5
Setpoint_LazienkaGorna,1619108100177000000,22.5
Setpoint_LazienkaGorna,1619109000191000000,22.5
Setpoint_LazienkaGorna,1619109898866000000,7
Setpoint_LazienkaGorna,1619109900206000000,7
Setpoint_LazienkaGorna,1619110800382000000,7
Setpoint_LazienkaGorna,1619111700401000000,7
Setpoint_LazienkaGorna,1619112600564000000,7
Setpoint_LazienkaGorna,1619113500580000000,7
Setpoint_LazienkaGorna,1619114400600000000,7
Setpoint_LazienkaGorna,1619115300614000000,7
Setpoint_LazienkaGorna,1619116200631000000,7
Setpoint_LazienkaGorna,1619117100797000000,7
Setpoint_LazienkaGorna,1619118000810000000,7
Setpoint_LazienkaGorna,1619118900987000000,7
Setpoint_LazienkaGorna,1619119801002000000,7
Setpoint_LazienkaGorna,1619120700227000000,7
Setpoint_LazienkaGorna,1619121600238000000,7
Setpoint_LazienkaGorna,1619122500249000000,7
Setpoint_LazienkaGorna,1619123400451000000,7
Setpoint_LazienkaGorna,1619124300464000000,7
Setpoint_LazienkaGorna,1619125200477000000,7
Setpoint_LazienkaGorna,1619126100487000000,7
Setpoint_LazienkaGorna,1619127000500000000,7
Setpoint_LazienkaGorna,1619127900620000000,7
Setpoint_LazienkaGorna,1619128800636000000,7
Setpoint_LazienkaGorna,1619129700807000000,7
Setpoint_LazienkaGorna,1619130600818000000,7
Setpoint_LazienkaGorna,1619131500838000000,7
Setpoint_LazienkaGorna,1619132400012000000,7
Setpoint_LazienkaGorna,1619133300028000000,7
Setpoint_LazienkaGorna,1619134200047000000,7
Setpoint_LazienkaGorna,1619135100222000000,7
Setpoint_LazienkaGorna,1619136000238000000,7
Setpoint_LazienkaGorna,1619136900257000000,7
Setpoint_LazienkaGorna,1619137800414000000,7
Setpoint_LazienkaGorna,1619138700429000000,7
Setpoint_LazienkaGorna,1619139600447000000,7
Setpoint_LazienkaGorna,1619140500600000000,7
Setpoint_LazienkaGorna,1619141400615000000,7
Setpoint_LazienkaGorna,1619142300646000000,7
Setpoint_LazienkaGorna,1619143200811000000,7
Setpoint_LazienkaGorna,1619144100828000000,7
Setpoint_LazienkaGorna,1619145000847000000,7
Setpoint_LazienkaGorna,1619145900997000000,7
Setpoint_LazienkaGorna,1619146800015000000,7
Setpoint_LazienkaGorna,1619147700038000000,7
Setpoint_LazienkaGorna,1619148600229000000,7
Setpoint_LazienkaGorna,1619149500241000000,7
Setpoint_LazienkaGorna,1619150400353000000,7
Setpoint_LazienkaGorna,1619151300368000000,7
Setpoint_LazienkaGorna,1619152200385000000,7
Setpoint_LazienkaGorna,1619153100651000000,7
Setpoint_LazienkaGorna,1619154000670000000,7
Setpoint_LazienkaGorna,1619154900681000000,7
Setpoint_LazienkaGorna,1619155800843000000,7
Setpoint_LazienkaGorna,1619156700858000000,7
Setpoint_LazienkaGorna,1619157600998000000,7
Setpoint_LazienkaGorna,1619158500031000000,7
Setpoint_LazienkaGorna,1619159400046000000,7
Setpoint_LazienkaGorna,1619160300231000000,7
Setpoint_LazienkaGorna,1619161200251000000,7
Setpoint_LazienkaGorna,1619162100409000000,7
Setpoint_LazienkaGorna,1619163000419000000,7
Setpoint_LazienkaGorna,1619163900438000000,7
Setpoint_LazienkaGorna,1619164800453000000,7
Setpoint_LazienkaGorna,1619165700468000000,7
Setpoint_LazienkaGorna,1619166600487000000,7
Setpoint_LazienkaGorna,1619167500645000000,7
Setpoint_LazienkaGorna,1619168400660000000,7
Setpoint_LazienkaGorna,1619169300677000000,7
Setpoint_LazienkaGorna,1619170200833000000,7
Setpoint_LazienkaGorna,1619171100854000000,7
Setpoint_LazienkaGorna,1619172001003000000,7
Setpoint_LazienkaGorna,1619172900021000000,7
Setpoint_LazienkaGorna,1619173800039000000,7
Setpoint_LazienkaGorna,1619174700208000000,7
Setpoint_LazienkaGorna,1619175600225000000,7
Setpoint_LazienkaGorna,1619176500247000000,7
Setpoint_LazienkaGorna,1619177400413000000,7
Setpoint_LazienkaGorna,1619178300435000000,7
Setpoint_LazienkaGorna,1619179200462000000,7
Setpoint_LazienkaGorna,1619180100477000000,7
Setpoint_LazienkaGorna,1619181000493000000,7
Setpoint_LazienkaGorna,1619181900639000000,7
Setpoint_LazienkaGorna,1619182800651000000,7
Setpoint_LazienkaGorna,1619183700663000000,7
Setpoint_LazienkaGorna,1619184600838000000,7
Setpoint_LazienkaGorna,1619185500854000000,7
Setpoint_LazienkaGorna,1619186400871000000,7
Setpoint_LazienkaGorna,1619187300059000000,7
Setpoint_LazienkaGorna,1619188200074000000,7
Setpoint_LazienkaGorna,1619189100093000000,7
Setpoint_LazienkaGorna,1619190000111000000,7
Setpoint_LazienkaGorna,1619190900139000000,7
Setpoint_LazienkaGorna,1619191800317000000,7
Setpoint_LazienkaGorna,1619192700334000000,7
Setpoint_LazienkaGorna,1619193600352000000,7
Setpoint_LazienkaGorna,1619194500497000000,7
Setpoint_LazienkaGorna,1619195400512000000,7
Setpoint_LazienkaGorna,1619196300528000000,7
Setpoint_LazienkaGorna,1619197200544000000,7
Setpoint_LazienkaGorna,1619198100562000000,7
Setpoint_LazienkaGorna,1619199000583000000,7
Setpoint_LazienkaGorna,1619199900599000000,7
Setpoint_LazienkaGorna,1619200800754000000,7
Setpoint_LazienkaGorna,1619201156698000000,22.5
Setpoint_LazienkaGorna,1619201199673000000,21.5
Setpoint_LazienkaGorna,1619201700769000000,21.5
Setpoint_LazienkaGorna,1619202600910000000,21.5
Setpoint_LazienkaGorna,1619203500928000000,21.5
Setpoint_LazienkaGorna,1619204400086000000,21.5
Setpoint_LazienkaGorna,1619205300098000000,21.5
Setpoint_LazienkaGorna,1619206200117000000,21.5
Setpoint_LazienkaGorna,1619207100273000000,21.5
Setpoint_LazienkaGorna,1619208000286000000,21.5
Setpoint_LazienkaGorna,1619208900298000000,21.5
Setpoint_LazienkaGorna,1619209800310000000,21.5
Setpoint_LazienkaGorna,1619210700325000000,21.5
Setpoint_LazienkaGorna,1619211600514000000,21.5
Setpoint_LazienkaGorna,1619212500530000000,21.5
Setpoint_LazienkaGorna,1619213400677000000,21.5
Setpoint_LazienkaGorna,1619214300687000000,21.5
Setpoint_LazienkaGorna,1619215200859000000,21.5
Setpoint_LazienkaGorna,1619216100893000000,21.5
Setpoint_LazienkaGorna,1619217000907000000,21.5
Setpoint_LazienkaGorna,1619217900922000000,21.5
Setpoint_LazienkaGorna,1619218800939000000,21.5
Setpoint_LazienkaGorna,1619219700959000000,21.5
Setpoint_LazienkaGorna,1619220600107000000,21.5
Setpoint_LazienkaGorna,1619221500117000000,21.5
Setpoint_LazienkaGorna,1619222400124000000,21.5
Setpoint_LazienkaGorna,1619223300241000000,21.5
Setpoint_LazienkaGorna,1619224200251000000,21.5
Setpoint_LazienkaGorna,1619225100260000000,21.5
Setpoint_LazienkaGorna,1619226000392000000,21.5
Setpoint_LazienkaGorna,1619226900408000000,21.5
Setpoint_LazienkaGorna,1619227800415000000,21.5
Setpoint_LazienkaGorna,1619228700577000000,21.5
Setpoint_LazienkaGorna,1619229600592000000,21.5
Setpoint_LazienkaGorna,1619230500602000000,21.5
Setpoint_LazienkaGorna,1619231400759000000,21.5
Setpoint_LazienkaGorna,1619232300776000000,21.5
Setpoint_LazienkaGorna,1619233200924000000,22.5
Setpoint_LazienkaGorna,1619233200930000000,22.5
Setpoint_LazienkaGorna,1619234100935000000,22.5
Setpoint_LazienkaGorna,1619235000968000000,22.5
Setpoint_LazienkaGorna,1619235900110000000,22.5
Setpoint_LazienkaGorna,1619236800126000000,22.5
Setpoint_LazienkaGorna,1619237700138000000,22.5
Setpoint_LazienkaGorna,1619238600293000000,22.5
Setpoint_LazienkaGorna,1619239500313000000,22.5
Setpoint_LazienkaGorna,1619240400326000000,22.5
Setpoint_LazienkaGorna,1619241300337000000,22.5
Setpoint_LazienkaGorna,1619242200539000000,22.5
Setpoint_LazienkaGorna,1619243100548000000,22.5
Setpoint_LazienkaGorna,1619244000556000000,22.5
Setpoint_LazienkaGorna,1619244900690000000,22.5
Setpoint_LazienkaGorna,1619245800700000000,22.5
Setpoint_LazienkaGorna,1619246700816000000,22.5
Setpoint_LazienkaGorna,1619247600826000000,22.5
Setpoint_LazienkaGorna,1619248500837000000,22.5
Setpoint_LazienkaGorna,1619249400848000000,22.5
Setpoint_LazienkaGorna,1619250300864000000,22.5
Setpoint_LazienkaGorna,1619251200885000000,22.5
Setpoint_LazienkaGorna,1619252100022000000,22.5
Setpoint_LazienkaGorna,1619252619112000000,7
Setpoint_LazienkaGorna,1619253000037000000,7
Setpoint_LazienkaGorna,1619253900067000000,7
Setpoint_LazienkaGorna,1619254800084000000,7
Setpoint_LazienkaGorna,1619255700116000000,7
Setpoint_LazienkaGorna,1619256600287000000,7
Setpoint_LazienkaGorna,1619257500304000000,7
Setpoint_LazienkaGorna,1619258400476000000,7
Setpoint_LazienkaGorna,1619259300494000000,7
Setpoint_LazienkaGorna,1619260200511000000,7
Setpoint_LazienkaGorna,1619261100527000000,7
Setpoint_LazienkaGorna,1619262000550000000,7
Setpoint_LazienkaGorna,1619262900565000000,7
Setpoint_LazienkaGorna,1619263800730000000,7
Setpoint_LazienkaGorna,1619264700750000000,7
Setpoint_LazienkaGorna,1619265600774000000,7
Setpoint_LazienkaGorna,1619266500918000000,7
Setpoint_LazienkaGorna,1619267400942000000,7
Setpoint_LazienkaGorna,1619268300958000000,7
Setpoint_LazienkaGorna,1619269200111000000,7
Setpoint_LazienkaGorna,1619270100129000000,7
Setpoint_LazienkaGorna,1619271000145000000,7
Setpoint_LazienkaGorna,1619271900164000000,7
Setpoint_LazienkaGorna,1619272800181000000,7
Setpoint_LazienkaGorna,1619273700365000000,7
Setpoint_LazienkaGorna,1619274600384000000,7
Setpoint_LazienkaGorna,1619275500399000000,7
Setpoint_LazienkaGorna,1619276400415000000,7
Setpoint_LazienkaGorna,1619277300434000000,7
Setpoint_LazienkaGorna,1619278200633000000,7
Setpoint_LazienkaGorna,1619279100649000000,7
Setpoint_LazienkaGorna,1619280000672000000,7
Setpoint_LazienkaGorna,1619280900687000000,7
Setpoint_LazienkaGorna,1619281800702000000,7
Setpoint_LazienkaGorna,1619282700878000000,7
Setpoint_LazienkaGorna,1619283600892000000,7
Setpoint_LazienkaGorna,1619284500052000000,7
Setpoint_LazienkaGorna,1619285400074000000,7
Setpoint_LazienkaGorna,1619286300090000000,7
Setpoint_LazienkaGorna,1619287200106000000,7
Setpoint_LazienkaGorna,1619288100241000000,7
Setpoint_LazienkaGorna,1619289000255000000,7
Setpoint_LazienkaGorna,1619289900424000000,7
Setpoint_LazienkaGorna,1619290800432000000,7
Setpoint_LazienkaGorna,1619291700442000000,7
Setpoint_LazienkaGorna,1619292600639000000,7
Setpoint_LazienkaGorna,1619293500654000000,7
Setpoint_LazienkaGorna,1619294400768000000,7
Setpoint_LazienkaGorna,1619295300784000000,7
Setpoint_LazienkaGorna,1619296200796000000,7
Setpoint_LazienkaGorna,1619297100806000000,7
Setpoint_LazienkaGorna,1619298000826000000,7
Setpoint_LazienkaGorna,1619298901002000000,7
Setpoint_LazienkaGorna,1619299800013000000,7
Setpoint_LazienkaGorna,1619300700034000000,7
Setpoint_LazienkaGorna,1619301600170000000,7
Setpoint_LazienkaGorna,1619302500186000000,7
Setpoint_LazienkaGorna,1619303400207000000,7
Setpoint_LazienkaGorna,1619304300363000000,7
Setpoint_LazienkaGorna,1619305200378000000,7
Setpoint_LazienkaGorna,1619306100540000000,7
Setpoint_LazienkaGorna,1619307000554000000,7
Setpoint_LazienkaGorna,1619307900570000000,7
Setpoint_LazienkaGorna,1619308800748000000,7
Setpoint_LazienkaGorna,1619309700758000000,7
Setpoint_LazienkaGorna,1619310600774000000,7
Setpoint_LazienkaGorna,1619311500797000000,7
Setpoint_LazienkaGorna,1619312400813000000,7
Setpoint_LazienkaGorna,1619313300831000000,7
Setpoint_LazienkaGorna,1619314200986000000,7
Setpoint_LazienkaGorna,1619315101001000000,7
Setpoint_LazienkaGorna,1619316000017000000,7
Setpoint_LazienkaGorna,1619316900196000000,7
Setpoint_LazienkaGorna,1619317800216000000,7
Setpoint_LazienkaGorna,1619318700364000000,7
Setpoint_LazienkaGorna,1619319600379000000,7
Setpoint_LazienkaGorna,1619320500398000000,7
Setpoint_LazienkaGorna,1619321400412000000,7
Setpoint_LazienkaGorna,1619322300427000000,7
Setpoint_LazienkaGorna,1619323200437000000,7
Setpoint_LazienkaGorna,1619324100547000000,7
Setpoint_LazienkaGorna,1619325000559000000,7
Setpoint_LazienkaGorna,1619325900654000000,7
Setpoint_LazienkaGorna,1619326800665000000,7
Setpoint_LazienkaGorna,1619327700675000000,7
Setpoint_LazienkaGorna,1619328600800000000,7
Setpoint_LazienkaGorna,1619329500811000000,7
Setpoint_LazienkaGorna,1619330400819000000,7
Setpoint_LazienkaGorna,1619331300965000000,7
Setpoint_LazienkaGorna,1619332200980000000,7
Setpoint_LazienkaGorna,1619333101107000000,7
Setpoint_LazienkaGorna,1619334000118000000,7
Setpoint_LazienkaGorna,1619334900156000000,7
Setpoint_LazienkaGorna,1619335800321000000,7
Setpoint_LazienkaGorna,1619336700338000000,7
Setpoint_LazienkaGorna,1619337586214000000,22.5
Setpoint_LazienkaGorna,1619337600500000000,22.5
Setpoint_LazienkaGorna,1619338500512000000,22.5
Setpoint_LazienkaGorna,1619339400528000000,22.5
Setpoint_LazienkaGorna,1619340300691000000,22.5
Setpoint_LazienkaGorna,1619341200708000000,22.5
Setpoint_LazienkaGorna,1619342100723000000,22.5
Setpoint_LazienkaGorna,1619343000744000000,22.5
Setpoint_LazienkaGorna,1619343900765000000,22.5
Setpoint_LazienkaGorna,1619344800949000000,22.5
Setpoint_LazienkaGorna,1619345700970000000,22.5
Setpoint_LazienkaGorna,1619346600132000000,22.5
Setpoint_LazienkaGorna,1619347500150000000,22.5
Setpoint_LazienkaGorna,1619348400351000000,22.5
Setpoint_LazienkaGorna,1619349300363000000,22.5
Setpoint_LazienkaGorna,1619350200383000000,22.5
Setpoint_LazienkaGorna,1619351100545000000,22.5
Setpoint_LazienkaGorna,1619352000560000000,22.5
Setpoint_LazienkaGorna,1619352900578000000,22.5
Setpoint_LazienkaGorna,1619353800594000000,22.5
Setpoint_LazienkaGorna,1619354700610000000,22.5
Setpoint_LazienkaGorna,1619354924016000000,7
Setpoint_LazienkaGorna,1619355600772000000,7
Setpoint_LazienkaGorna,1619356500783000000,7
Setpoint_LazienkaGorna,1619357400939000000,7
Setpoint_LazienkaGorna,1619358300958000000,7
Setpoint_LazienkaGorna,1619359201130000000,7
Setpoint_LazienkaGorna,1619360100141000000,7
Setpoint_LazienkaGorna,1619361000164000000,7
Setpoint_LazienkaGorna,1619361900340000000,7
Setpoint_LazienkaGorna,1619362800358000000,7
Setpoint_LazienkaGorna,1619363700549000000,7
Setpoint_LazienkaGorna,1619364600560000000,7
Setpoint_LazienkaGorna,1619365500575000000,7
Setpoint_LazienkaGorna,1619366400764000000,7
Setpoint_LazienkaGorna,1619367300779000000,7
Setpoint_LazienkaGorna,1619368200931000000,7
Setpoint_LazienkaGorna,1619369100945000000,7
Setpoint_LazienkaGorna,1619370000961000000,7
Setpoint_LazienkaGorna,1619370900126000000,7
Setpoint_LazienkaGorna,1619371800150000000,7
Setpoint_LazienkaGorna,1619372700175000000,7
Setpoint_LazienkaGorna,1619373600190000000,7
Setpoint_LazienkaGorna,1619374500207000000,7
Setpoint_LazienkaGorna,1619375400381000000,7
Setpoint_LazienkaGorna,1619376300398000000,7
Setpoint_LazienkaGorna,1619377200559000000,7
Setpoint_LazienkaGorna,1619378100569000000,7
Setpoint_LazienkaGorna,1619379000741000000,7
Setpoint_LazienkaGorna,1619379900760000000,7
Setpoint_LazienkaGorna,1619380800786000000,7
Setpoint_LazienkaGorna,1619381700186000000,7
Setpoint_LazienkaGorna,1619382577926000000,22.5
Setpoint_LazienkaGorna,1619382600199000000,22.5
Setpoint_LazienkaGorna,1619383500210000000,22.5
Setpoint_LazienkaGorna,1619384400223000000,22.5
Setpoint_LazienkaGorna,1619384700842000000,21.5
Setpoint_LazienkaGorna,1619385300382000000,21.5
Setpoint_LazienkaGorna,1619386200390000000,21.5
Setpoint_LazienkaGorna,1619387100403000000,21.5
Setpoint_LazienkaGorna,1619388000562000000,21.5
Setpoint_LazienkaGorna,1619388900578000000,21.5
Setpoint_LazienkaGorna,1619389800594000000,21.5
Setpoint_LazienkaGorna,1619390700759000000,21.5
Setpoint_LazienkaGorna,1619391600775000000,21.5
Setpoint_LazienkaGorna,1619392505935000000,21.5
Setpoint_LazienkaGorna,1619393400953000000,21.5
Setpoint_LazienkaGorna,1619394300969000000,21.5
Setpoint_LazienkaGorna,1619395200986000000,21.5
Setpoint_LazienkaGorna,1619396101006000000,21.5
Setpoint_LazienkaGorna,1619397000022000000,21.5
Setpoint_LazienkaGorna,1619397900207000000,21.5
Setpoint_LazienkaGorna,1619398800239000000,21.5
Setpoint_LazienkaGorna,1619399700253000000,21.5
Setpoint_LazienkaGorna,1619400600437000000,21.5
Setpoint_LazienkaGorna,1619401500457000000,21.5
Setpoint_LazienkaGorna,1619402400473000000,21.5
Setpoint_LazienkaGorna,1619403300634000000,21.5
Setpoint_LazienkaGorna,1619404200653000000,21.5
Setpoint_LazienkaGorna,1619405100668000000,21.5
Setpoint_LazienkaGorna,1619406000826000000,21.5
Setpoint_LazienkaGorna,1619406000981000000,22.5
Setpoint_LazienkaGorna,1619406900841000000,22.5
Setpoint_LazienkaGorna,1619407800858000000,22.5
Setpoint_LazienkaGorna,1619408700870000000,22.5
Setpoint_LazienkaGorna,1619409600885000000,22.5
Setpoint_LazienkaGorna,1619410500051000000,22.5
Setpoint_LazienkaGorna,1619411400068000000,22.5
Setpoint_LazienkaGorna,1619412300214000000,22.5
Setpoint_LazienkaGorna,1619413200222000000,22.5
Setpoint_LazienkaGorna,1619414100234000000,22.5
Setpoint_LazienkaGorna,1619414354146000000,7
Setpoint_LazienkaGorna,1619415000407000000,7
Setpoint_LazienkaGorna,1619415900424000000,7
Setpoint_LazienkaGorna,1619416800437000000,7
Setpoint_LazienkaGorna,1619417700452000000,7
Setpoint_LazienkaGorna,1619418600467000000,7
Setpoint_LazienkaGorna,1619419500643000000,7
Setpoint_LazienkaGorna,1619420400662000000,7
Setpoint_LazienkaGorna,1619421300821000000,7
Setpoint_LazienkaGorna,1619422200832000000,7
